1	您好 我们 对于 您 咨询 的 股票 给出 的 合理 价格 济安 定价 分别 为 元 元 元 元 都 还有 一定 的 上涨 空间
2	通宝 能源 我们 给出 的 合理 定价 济安 定价 为 元 目前 还有 很大 的 价值 回归 的 空间 可以 继续 持有 待涨
2	目前 我们 给出 的 合理 定价 为 元 还有 一定 空间 预计 还有 一次 小幅 调整 后 才能 有下 一波 上涨 行情
2	继续 持有
2	可以 买入
2	可以
1	我们 给出 的 合理 价格 济安 定价
2	可以 买
0	您好 鹏 博士 现价 元 从 基本面 看 已 处于 合理 价位 无 上涨 空间 从 技术 面看 短期 下跌 趋势 中 还有 回调 的 机会 可以 在 回调 到 左右 时 割肉 离场 以 减少 损失 感谢您 的 提问
2	这个 位置 买 的 还行 这股 上 有些 上涨 空间
2	补仓
1	华北 制药 我们 给出 的 合理 定价 元 目前 还有 小幅 上涨 空间 短期 调整 调整 后 还 会 上涨 中国银行 还有 很大 上涨 空间 目前 我们 给出 合理 定价 元 从 我们 给出 的 定价 来看 已经 处于 合理 价格 但是 从 技术 层面 分析 目前 处于 底部 且 处于 上涨 初期 后期 可能 会 有 爆发
1	看 停牌 这 段时间 大盘 总体 涨跌 决定 复盘 后 的 涨跌
1	还有 空间 可以 等等
2	我们 给出 的 合理 定价 济安 定价 元 既然 持有 这么久 了 不在乎 再 等等 目前 回调 回调 结束 还会 再 涨 的
2	我们 对此 股票 做出 的 合理 价格 济安 定价 所以 还有 价格 回归 的 空间 您 不用 着急 坐等 吧
2	继续 持有
2	继续 持有
2	有 耐心 持股
1	是 的
1	博汇 纸业 我们 给出 合理 价格 还有 一些 空间 技术 面看 也 处于 上升 通道 元 左右 是 比较 好 的 买入 点
1	我们 给出 的 合理 定价 元 目前 属于 合理 价格 区间 从 技术 角度 分析 后期 继续 强势 上攻 概率 较大
1	回 本 出货 换 别的 这个 空间 不 大 这个 还有 赚钱 的 空间 拿 住
1	宁波港 可以 继续 持有 宝钢股份 长期 持有 西山 煤电 逢 高 就 出
1	左右 可以 出 一部分回 踩 再 进
1	可以
1	兴业银行 合理 定价 元 还有 一定 上涨 空间 技术 面看 短期 回调 信 达 地产 合理 定价 元 也 有 一定 上涨 空间 技术 面看 同样 处于 短期 回调 中
2	补仓 坐等 还 能 回来 等 吧
1	您好 环旭 电子 现价 元 从 基本面 看 当前 价格 还有 .% 左右 的 上涨 空间 空间 不 大 从 技术 面 分析 环旭 电子 处于 上涨 趋势 当中 前期 下探 至 左右 是 比较 好 的 买入 机会 目前 处于 技术性 回调 前期 高点 有 突破 机会 建议 持有 感谢您 的 提问
1	有
0	牛市 不言顶
1	合理 定价 为 元 目前 已经 高估 从 技术 面 分析 短期内 保持 强势 上攻 概率 较大 合理 定价 为 目前 已经 处于 合理 水平 从 技术 面 分析 短期 不会 有太好 的 表现 合理 定价 为 元 目前 同样 处于 合理 水平 停牌 的 利好 可能性 大 些
1	不能
2	还有 小幅 上涨 空间
2	继续 持有 可 解套
1	您好 您 提问 的 股票 不 在 我们 专注 研究 的 中 证腾安 的 只 价值 低估 的 股票 池内 目前 没有 进行 对此 股票 的 专业 评估 股市 有 风险 投资 需谨慎
2	看涨 继续 持有
2	可以 中期 持有
2	继续 持有 低位 补仓
1	回调 风险 较大 建议 割肉 或 有点 反弹 就 出
1	调整 后 继续 上涨
2	不错 可以 分批 建仓 了
2	您好 中国 电建 我们 给出 的 合理 价格 济安 定价 为 目前 处于 价值 低估 状态 中 还有 一定 的 价值 回归 的 空间 从 技术 角度 分析 目前 处于 上涨 趋势 中 短期 回调 可以 考虑 逢 低 介入 中国 铝业 我们 给出 的 合理 价格 济安 定价 为 元 目前 处于 严重 高估 状态 请 您 注意 风险
2	等 吧 盘整 也 需要 时间 把 信心 不 坚定 的 人 清 出去 了 就 该 继续 涨 了
2	拿 住
2	东软 集团 我们 给出 的 合理 定价 目前 基本 处于 合理 价格水平 技术 面 分析 短期 回调 还会 冲击 前期 高点 但是 高位 震荡 加剧 注意 风险
2	际华 国际 我们 给出 的 合理 定价 济安 定价 为 元 目前 还有 很大 的 价值 回归 空间 可以 长期 持有 短线 来看 有 大幅 调整 就是 入场 机会
2	拿 住 就 行
1	等等
1	下行 空间 不 大 可以 长期 持有
2	我们 给出 的 合理 价格 济安 定价 还有 上涨 空间
2	我们 给出 济安 定价 为 元 还有 不少 价值 回归 的 空间 目前 处于 上涨 中期 回调 阶段 预计 还有 更好 的 介入 点位 可 耐心 等待
2	继续 持有
2	中海 集运 我们 给出 的 合理 定价 济安 定价 今天 跌到 日 均线 也 差不多 了 守住 还是 能 回来 的
2	可以 入手 但是 涨幅 看不到 太 多
1	短期 回调 补仓 中期 看涨
1	还有 二次 下探 的 风险 但是 下探 不会 超过 前低 下探 后 震荡 上行 第一 目标
1	可以 了
1	兰石 风险 大 招商 轮船 还 可以
1	我们 给出 合理 定价 元 目前 已经 处于 高估 状态 注意 风险 大连港 还有 空间 建议 持有
2	您好 紫金 矿业 现价 元 基本面 看 还有 很大 上涨 空间 建议 买入 技术 面看 涨势 确立 短期 回调 正是 买入 时机 最佳 买入 点位 但是 不 知道 是不是 能 回 踩 到 这个 点位 建议 买入 后 中期 持有 感谢您 的 提问
1	紫金 矿业 长期 看涨 拿 住 肯定 能 赚 百视 通能 回本 赚钱 空间 不太大 被套 时间 可能 会长 些
1	回调 目标 是 强 支撑 目前 应该 会 震荡 调整 再 看看
2	连续 涨停 个 涨停板 以上
2	我 公司 给出 合理 定价 为 目前 还有 一定 的 上涨 空间 目前 处于 回调 阶段 还有 机会 回 本 下方 支撑 也 很 强 不用 担心
2	或 低位 补仓 或 坐等 回调 结束 下轮 还 会 涨
1	中国 电建
2	目前 这个 点位 适合 补仓 了 我们 给出 的 合理 价格 济安 定价 为
0	不要 买 如果 有 可以 出 一部分
0	不 看好 股价 虚高太多 风险 很大
2	复牌 补涨 预计 个板 左右 估计 你 买不到
1	这个 次新股 真 不好 说 目前 我们 给出 的 估值 元 目前 也 基本 处于 合理 价格
1	新股 涨跌 无常 这个 完全 由 市场 情绪 主导 可以 参考 前期 高点
0	中国 宝安 我们 给出 合理 定价 元 目前 已经 偏离 实际 价值 不 建议 持有
2	继续 持有
0	不要 追涨
2	现在 可能 是 补仓 的 好时机 合理 价格 济安 定价 为
2	本周 可能 还要 小幅 回 踩 但是 盘整 后 还 会 继续 上行 目标 元 以上 可以 继续 持有
0	不 看好
2	我 公司 给出 合理 定价 元 目前 还有 一定 上涨 空间 目前 技术 面 分析 也 处于 上涨 阶段 继续 持有
2	你 如果 已经 买入 了 就 拿 住 就 可以 了
2	目前 我们 给出 合理 定价 还有 一定 上涨 空间 可以 中线 持有
2	长期 看涨
2	继续 持有
2	新大洲 我们 给出 的 合理 价位 济安 定价 为 元 目前 还有 一定 价值 回归 的 空间 从 技术 角度看 处于 上涨 初期 建议 继续 持有 可以 逢 低 加仓
2	可以 加仓
2	继续 持有 吧 加仓 可以 等等
0	这个 不好 说 从 公司 基本面 看 目前 股价 还 虚 高 我们 给出 合理 价格 济安 定价
1	上海 贝岭 我们 给出 的 合理 价位 济安 定价 为 元 目前 已经 处于 合理 价位 从 技术 分析 角度看 有要 继续 拉升 的 迹象 建投 能源 我们 给出 的 合理 价位 元 目前 还有 一些 上涨 空间 中兴通讯 济安 定价 元 亿利 能源 济安 定价
0	不会 太好
2	仁和 药业 现价 元 基本面 看 还有 左右 的 上涨 空间 现在 价格 相对 低估 建议 继续 持有 技术 面 分析 上涨 趋势 不变 建议 继续 持有 上海 电力 现价 元 基本面 看 已经 处于 合理 价位 技术 面 分析 前期 涨幅 较大 高位 风险 加剧 不 建议 介入 如果 一定 要 买 建议 在 回调 至元 左右 是 买入
1	可以
1	我们 给出 的 合理 价格 济安 定价
1	您好 这 只 基金 成立 不到 一年 我们 没有 评级 数据 不过 从 近期 排名 情况 月份 排名 个 月 跑 赢 同类 平均 月度 胜算 率 .% 业绩 的 月度 稳定性 较 好 还是 一只 不错 的 基金 这 只 基金 和 大盘股 基金 可以 共同 持有
0	不 推荐
1	合理 定价 济安 定价 为
2	可以 中 长期趋势 看好
2	京东方 价值 低估 有 上涨 空间 但是 盘子 太 大 涨 的 有点 费劲
2	锌业 股份 适合 长期 持有 目前 价值 低估 很多 有 很大 的 价值 回归 空间 合理 定价 元 中孚 实业 目前 处于 合理 价格 范围 内
2	短期 会 有 一个 小幅 下探 下探 后 还 会 继续 涨 可以 先卖 一部分 然后 再进
2	拿 住
1	中国 神华 继续 持有 海通 证券 继续 持有 长江 证券 继续 持有
1	济安 定价 济安 定价
1	您好 北大 医药 现价 元 基本面 看 价格 已 偏离 实际 价值 左右 建议 卖出 离场 从 技术 面看 目前 依旧 处于 上涨 趋势 中 今日 属于 技术性 回调 洗盘 阶段 不用 担心 接下来 还有 一定 的 上涨 空间 但 因为 基本面 情况 较差 偏离 较 多 不 建议 长期 持有 感谢您 的 提问
1	酒鬼 酒 基本面 分析 公司 评分 分 分 满分 在 制造业 只 股票 排名 名 目前 价格 元 我们 给出 的 合理 价位 济安 定价 元 目前 价格 已经 处于 高估 状态 请 您 注意 风险 技术 面 分析 目前 还是 处于 上升 态势 近期 可能 出现 小幅 回调 您 可以 在 左右 的 价位 补仓 上涨 后 获利 出局 这种 基本面 不好 的 股票 即便 以后 大幅 上涨 风险 也 很大 获利 出局 后 不 建议 再 入
2	继续 持有
0	都 差不多 该 卖 了
1	您好 您 提问 的 股票 不 在 我们 专注 研究 的 中 证腾安 的 只 价值 低估 的 股票 池内 目前 没有 进行 对此 股票 的 专业 评估 股市 有 风险 投资 需谨慎
0	空间 不大 了 可以 考虑 出货
2	可以 考虑
2	您好 天山 股份 我们 给出 的 合理 定价 为 元 目前 还有 一定 的 价值 回归 的 空间 从 长线 技术 角度 来 分析 元 左右 的 价格 还是 可以 到 的 但 其间 会 有 一些 比较 大幅 的 调整
2	短期 还 得 回调 不过 长期 看好 可以 再 跌点 就 加仓
2	短期内 还是 宽幅 震荡 长期 看好
1	您好 该 股票 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 信息 传输 软件 和 信息技术 服务业 行业 家 企业 中 排名第 名 电广传媒 现价 元 基本面 看 还有 左右 上涨 空间 现在 价格 相对 低估 可以 买入 技术 面 分析 上涨 趋势 确立 如果 回调 到 是 比较 好 的 入场 点位 感谢您 的 提问
1	您好 该 股票 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 信息 传输 软件 和 信息技术 服务业 行业 家 企业 中 排名第 名 电广传媒 现价 元 基本面 看 还有 左右 上涨 空间 现在 价格 相对 低估 可以 买入 技术 面 分析 上涨 趋势 确立 如果 回调 到 是 比较 好 的 入场 点位 感谢您 的 提问
1	可以
2	停牌 了 应该 有 好消息 吧
1	华西 股份 我们 给出 的 合理 价格 济安 定价 为 元 目前 还有 小幅 价值 回归 的 空间 从 技术 角度 分析 目前 强势 上涨 小幅 回调 幅度 不会 很大 建议 继续 持有
1	可以
1	短期 可能 还要 回调 中长期 目标 合理 价格 济安 定价
1	是 凯撒 股份 苏宁 云商 是 请问 您 持有 的 是 哪个 还是 两个 都 问
2	看涨
2	补仓
0	苏宁 云商 短期 不会 有太好 的 表现
2	思源 电气 长期 看好 目前 回调 可以 分批 入场
1	我们 对此 股票 给出 的 合理 价格 济安 定价
2	继续 持有
2	景兴 纸业 合理 定价 元 现在 上涨 空间 很大 建议 继续 持有
1	我们 给出 的 合理 价格 济安 定价
1	您好 您 提问 的 股票 不 在 我们 专注 研究 的 中 证腾安 的 只 价值 低估 的 股票 池内 目前 没有 进行 对此 股票 的 专业 评估 股市 有 风险 投资 需谨慎
1	天康 生物 合理 价格 济安 定价
1	您好   爱建 股份 现价 元 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 金融业 行业 家 企业 中 排名第 名 继续 持有 后期 空间 比较 大 鑫科 材料 现价 元 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 制造业 行业 家 企业 中 排名第 名 近期 回调 还有 上涨 空间 沃华 医药 现价 元 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 制造业 行业 家 企业 中 排名第 名 既然 没 被套 就 赶紧 跑 偏离 实际 价值 高达 感谢您 的 提问 如果 您 对 我 的 回答 满意 请 给予 评价
1	您好   爱建 股份 现价 元 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 金融业 行业 家 企业 中 排名第 名 继续 持有 后期 空间 比较 大 鑫科 材料 现价 元 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 制造业 行业 家 企业 中 排名第 名 近期 回调 还有 上涨 空间 沃华 医药 现价 元 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 制造业 行业 家 企业 中 排名第 名 既然 没 被套 就 赶紧 跑 偏离 实际 价值 高达 感谢您 的 提问 如果 您 对 我 的 回答 满意 请 给予 评价
1	您好 向日葵
1	差不多 了
0	宁波 银行 目前 已经 处于 合理 定价 水平 不 建议 买入
1	可以
1	连续 两天 反弹 确实 有 企稳 回升 的 态势 但是 下行 趋势 线 还 没有 破 依然 存在 下行 风险 主要 还有 大盘 的 整体 系统性 风险 还 没有 完全 解除 建议 观察 如果 有 的 价格 倒 是 一个 很 好 的 入场 点位
2	差不多 可以 加 了 大涨 可能 不大 了 回本 就 换 股 吧
1	您好 华昌 化工 现价 是 从 基本面 看 已 处于 合理 价格 从 技术 面看 刚 确立 了 上涨 趋势 处于 上涨 前期 突破 了 前期 高点 还有 一定 上涨 空间 可以 逢 低 介入 感谢您 的 提问
0	短期 不太好
2	我们 给出 合理 价位 为 元 目前 还有 很大 的 价值 回归 上涨 空间 技术 面 分析 虽然 前期 几个 涨停板 短期 整理 阶段 过后 还会 有 波拉 升
1	赛象 科技 基本面 分析 公司 评分 分 分 满分 在 制造业 只 股票 中 排名 名 目前 价格 元 我们 给出 的 合理 价位 济安 定价 为 元 目前 处于 基本 合理 的 价位 从 技术 面 分析 保持 看多 观点 不变 后期 有 回调 但是 回调 后 突破 前高 继续 走高 几率 较大 如果 您 持有 此 股票 可以 持股 等待
1	可以
1	我们 给出 的 合理 定价 目前 已经 高估 不 建议 持有 不过 从 技术 分析 角度观察 还会 有 继续 拉升 的 机会
2	长期 看好 可以 买入 或 继续 持有
2	此股 合理 定价 元 短期 有 回调 可以 继续 持有
0	也 就 现在 这个 点位 了
0	也 就 现在 这个 位置 了
1	怎么 没有 什么 我 不 知道 您 想 问 的 是 什么
1	短期 跌 中期 涨
2	短期 回调 后 还 会 涨 不用 慌 可以 低位 补仓
1	等待 企稳 一天 的 暴涨 说明 不了 问题 也 不能 确认 趋势 改变
0	比亚迪 我 公司 给出 合理 定价 元 目前 已 偏离 实际 价值 请 您 注意 风险 技术 面 分析 目前 处于 震荡 整理 阶段 上方 压力 也 很大 不 建议 买入
2	我们 给出 合理 定价 元 还有 一定 上涨 空间 目前 盘整 阶段 可以 考虑 封底 介入
1	短期内 很难 了 要 不 割肉 等 回调 要 不 死守 估计 过 一两个 月 能 回来
1	您好 该 股票 运用 专业 人工智能 定价 系统 给出 的 合理 价格 为 元 股票 评分 分 分 满分 在 所属 制造业 行业 家 企业 中 排名第 名 金贵 银业 现价 元 基本面 看 已 处于 合理 价位 上涨 空间 不 大 技术 面 分析 短线 回调 中线 看涨 感谢您 的 提问 如果 您 感到 满意 请 给 我 评分 谢谢
0	卖
0	不太好
1	不能
0	不 推荐
2	您好 安科 生物 现价 元 从 基本面 看 当前 价格 还有 .% 左右 的 上涨 空间 建议 持有 从 技术 面 分析 目前 处于 高位 震荡 加剧 下探 到 元 左右 可以 补仓 高点 左右 可以 部分 卖出 短期 会 在 此 区间 震荡 中期 来看 还有 突破 的 机会 建议 继续 持有 感谢您 的 提问
0	不 看好
1	会
1	附近
0	不 建议 买入 我们 给出 的 合理 价位 元
1	空间 不 大
1	通裕 重工 基本面 分析 每股 评分 分 在 制造业 个 公司 中 排名 名 目前 价格 元 我们 给出 的 合理 价位 济安 定价 元 目前 还有 很大 价值 回归 的 空间 可以 长期 持有 技术 面 分析 目前 处于 上升 态势 初期 短期 回调 也 差不多 到位 了 横盘 时间 也 不会 太 长 建议您 耐心 持股 待涨 也 可以 逢 低 加仓 买入
1	短期 回调
1	您好 红宇 新材 现价 元 从 基本面 看 已 处于 合理 价格 从 技术 面看 前期 涨幅 过大 高位 震荡 会 加剧 风险 也 比较 大 还有 一定 上涨 空间 但 由于 风险 较 高 不 建议 买入 感谢您 的 提问
0	价格 有点 高 现在 不值 这个 价 成交量 从 高点 就 一路 下移 元 左右 相对 安全 点 今年 上半年 整体 不好 做 建议 上半年 少 做股票 等 下半年 再 看看 尤其 近期 是 年前 资金 都 会 比较 紧张 这个 股票 写 的 业绩 不 确定 非 公开 发行 价格 也 比较 低 安全 边际 应该 在 元 左右 现在 看 还是 可以 找 机会 再 降低 点 仓位
1	首先 谈 大盘 短期 大盘 反弹 需求 极强 在 下周 可能 会 出现 一个 小幅 的 反弹 在 横盘 震荡 但是 这 也 是 预测 外围 市场 走稳 的 前提 下 现阶段 大 趋势 依旧 是 向下 我们 只是 做 反弹 再 强调 一次 是 反弹 这样 做股票 的 预期 不可 过高 -% 盈利 区间 即可 获利 离场 落袋 为 安 如果 真的 由 反弹 变为 反转 了 那时 我们 再 分析 现阶段 一定 要 明确 目标 再说 个股 中源 协和 上 手 反弹 是因为 所有 血液制品 都 有 反弹 而且 大涨 华兰 生物 等 这个 也 是 很 好 的 题材 可以 试着 所以 下 但是 依旧 要 遵循 我 之前 的 观点 反弹 不是 反转 盈利 在 -% 即可 离场 或者 大盘 冲击 到 点 时 减仓 北陆 医药 也 有 反弹 空间 但是 没有 中源 协和 的 大 毕竟 中源 协和 已经 开始 弱势 反弹 而且 题材 很 好 但是 也 要 记住 反弹 空间 不 大 就 这 两个 股票 而言 我 比较 看好 中源 协和 但是 建议 分批 进入   买入 盈利 再 买入 整体 盈利 再 买入 整体 盈利 或者 再 退出 感觉 上冲 无力 或者 突发 情况 在 出 整体 盈利 左右 全出 或者 触及 元 大盘 点 等 关键 信息点 时 全出 即可
1	券商 是 这波 牛市 造就 出来 的 辉煌 刚 开始 是 它 但是 这 一年 最 辉煌 的 时候 它 却 销声匿迹 那么 久 就是 因为 浮筹太多 不好 拉升 尤其 是 一个 板块 的 拉升 如果 成交量 不 继续 放大 蓝筹股 不 集体 轮动 那么 这波 小 反弹 可能 很快 就 完 了 一定 要 盯 着 盘 明 后 两天 如果 市场 成交量 不能 打出 很 满意 的 高度 那么 出 一部分 的 仓位 即可 六月 底 资金 都 会 比较 紧张 各项 关键 数据 都 不能 出来 而且 降准 降息 政策 红利 有 停止 的 迹象 所以 还是 谨慎 操作 为 好 如果 反弹 热度 不 强 或者 力度 不够 狠 明后天 最好 降低 仓位 券商 是 现在 我 认为 唯一 有 价值 的 板块 招商 证券 光大 证券 都 有 比较 低 的 估值 或者 配置 点 证券 B   其他 股票 也 可以 看看 金风 科技 半年报 业绩 优秀 今年 应该 还会 冲上去 但是 也 是 时间 长久 问题 以上 投资 观点 仅 代表 个人 对 市场 的 见解 投资 有 风险 还 需 自行 判断 买卖 祝您 投资 顺利
1	股价 新高 业绩 一般 新高 后 换手 明显 增大 这种 股票 不好 评价 典型 资金 堆上去 的 股票 涨 还是 跌 完全 是 看 主力 心情 从 现在 掌握 的 信息量 来看 长期 不 看好 短期 看运气 个人观点 仅供参考 股票买卖 还 需 自己 分析判断
2	坚持 住 券商 反弹 是 早晚 的 从 现在 出来 的 业绩 预估 中 招商 证券 是 PE 最低 的 做 券商 要 有 长期 战斗 的 准备 现在 来看 整体 控盘 度高 所以 你 就 关机 别看 是 最好 的 策略 这 周末 券商 应该 出 六月 财务 情况 月底 可能 出 半年报 都 是 能 很 好 提振 券商 板块 的 消息 坚持 住 吧 朋友
1	明天 很 关键 下周一 周 的 走势 也 是 非常 重要 先看 明天 不可 追涨 如果 仓位 过高 可以 在 高点 减仓 部分 留 以下 仓位 或者 可以 赌 一下 坚持 住 现在 就是 缺乏 市场 信心 卖太多 股票 不至于 但是 也 不能 把 自己 所有 的 都 压进去 用 做 短线 赚钱 就 跑 下周 走势 不好 就 用 仓位 短线 慢慢 做 吧 动荡 的 行情 不 适合 长线
1	成本价 不算 高 短线 等待 反弹 中长线 不 建议 持有 该股 长期 缺乏 业绩 支撑 筹码 也 比较 分散 短线 超跌 了 应该 有 机会 少 赚点 出来 如果 有 上 突元 如果 一次性 过去 就 再 多 拿 一天 如果 过不去 在 动 不了 了 就 卖掉 吧
1	前期 的 筹码 该出 的 已经 出 了 新 进来 的 得 看 他们 怎么 做盘 这个 行业 是 好 的 公司 也 可以 没有 好 的 买 的 股票 就 等 最终 应该 不会 亏钱 短期 市场 在 轮换 炒作 热点 如果 哪天 有 连续 大涨 可以 高 抛 低吸 建议 持股 观察 只要 拿 得 住 这个 再 明年 一季度 前 应该 还是 有 利润
0	煤炭 股 跟 大盘 短期 大盘 顶部 震荡 短线 如果 有 回调 可以 考虑 出货 大盘 现阶段 上突 创新 高 可能性 不 大 个人 建议 仅供参考 股票买卖 需要 自行 判断
2	天齐 锂业 放量 滞涨 这 段时间 题材股 都 很 强 它 放量 不 强 建议 短期 谨慎 中期 公司 经营 依旧 没什么 问题 业绩 向上 回调 到 一定 程度 可以 再次 参与 但是 这个 度要 根据 大盘 和 整体 形势 判断 龙生 股份 近几年 业绩 平淡 去年 的 定 增价 相对 低位 项目 一直 没有 获批 即使 获批 后 短期 盈利 依旧 很难 建议 可以 关注 定增 获批 和 批准 后 的 生产 情况 短期 没量 没价 没 题材 不是 和 交易 中长期 需要 观察
1	先 可以 持有 基本面 和 技术 面都 没有 走坏 但是 未来 空间 不是 很大 了 你 的 成本 有点 高 最好 通过 高卖 低 卖 降低成本 整体 该股 成本 应该 在 冲 过 可以 择机 卖出 部分 跌 回来 了 再 买 或者 短线 看 下 周三 前 如果 冲高 超过 元 可以 卖出 换股 其他 的
1	成交量 很大 换手率 也 比较 高 短期 应该 还会 有 反复 该股 以往 股性 不是 很 活跃 现在 这种 走势 我 个人 认为 后市 长期 来看 创新 高 比较 难 首先 就是 大盘 现阶段 很难 上 冲 所以 该 股上 冲 新高 难度很大 前期 获利盘 应该 也 会 在 至 之间 反复 月 日开 股东会 审议 分红 措施 会开 完后 月 中旬 或 月底 就 会 高 送 转 如果 你 是 觉得 心态 可以 承受 可以 等 这种 大幅 震荡 会 持续 或者 短期 在 冲高时 出半仓 剩下 的 半仓 等 月 中下旬 再 考虑 卖出 个人 投资 建议 仅供参考 买卖 还 需 您 自行 判断
1	次新股 LED 产业 毛利率 不 稳定 且 下降 技术 分析 之前 五个 板 就 开 了 然后 也 没有 什么 大 的 涨幅 表明 机构 参与 不 多 做 多 意愿 不 强 日线 也 破 了 见 有 机会 就 跑 吧 投资 建议 仅供参考 买卖 还 需 自行 判断
1	创业板 三千 点后 就 没 再 关注 过 了 可能 会 说 的 不准 分散染料 这 几年 带来 了 大量 的 利润 但是 分散染料 行业 虽然 技术壁垒 高 但是 我 认为 已经 持续 两年 涨价 今明两年 业绩 应该 会见 顶 操作 该股 可 参照 浙江 龙盛 同行业 龙头 个人观点 仅供参考 股票买卖 还 需 自己 分析判断
0	欣旺达 现在 不行 我 这 几天 研究 了 他们 的 老总 只 承诺 了 六个月 不 减持 如果 兰生 没 跟上 那 就 买 一点 三安 光电 或者 中国 巨石 安全 点 美欣达 短线 少量 资金 可以 赌 一下 但是 这个 把握 不 大 三安 兰生 巨石 很 看好
1	
2	东风汽车 整合 预期 持续 升温 建议 持股
2	首创股份 并购 新西兰 固废 处理 公司 股权   加速 进军 固废 领域 继续 看好 前面 的 高点 是
1	中原 高速 可以 再 看看 如果 还是 不能 创新 高 就 短线 可以 先放放
2	持有 的 再 等等 越到 后面 券商 股 上涨 的 概率 越大 月 或 推出 注册 制 大半年 牛市 以来 券商 成为 最 赚钱 行业
1	证券类 确实 很久没 涨   持有者 的 忍耐 已经 到达 极限 今天 尾市 也 是 有些 抢筹 的 动作 明天 可以 期待
2	三一 重工 这 段时间 消息 不断 搞 军工 确认 研发 三防 智能手机 庄家 怕 是 等不及 了 不过 没有 多少 料子 三一 的 庄家 历来 就 善于 这些 你 不妨 持股
2	先看 反弹   中国联通 你 如果 能 等 应该 还有 机会 现在 特别 明显 我们 的 股市 是 要 配合 国家 金融 战略 特别 是 这种 大盘股 不是 该涨 就 可以 涨 的 我们 能 做 的 就是 控制 自己 的 仓位
1	玉龙 股份 民企 钢管 龙头 专业 生产 石油 天然气 煤浆 自来水 输送 用及 大型 钢结构 用 钢管 综合 生产厂家 走势 良好 持股 隆基 股份 单晶 路线 的 电池 及 组件 的 市场份额 有望 逐步 提升 隆基 股份 作为 具有 成本 优势 的 全球 单晶 龙头 不仅 是 单晶 路线 电池 占 比 提升 的 受益者 更是 推动 变革 的 主要 动力 单晶 国内 推广 启动 持股 南京 高科 存量 加速 去化 业务 加快 转型 走势 还好 持股
1	目前 反弹 有点 弱 前面 买 的 应该 赚钱 了 吧 你 如果 炒中 短线 建议 换股 跟 对 热点 更 容易 赚钱
2	云天化 国企改革 有望 加速 持股
1	东方宾馆 得益于 广州 国企改革 重庆 路桥 也 可以 不过 明天 估计 大盘 会 调整
1	中国 卫星 受益 空间 基础设施 建设 事件 中国 的 军事战略 白皮书 发布 明确提出 太空 是 国际 战略 竞争 制高点 我国 表示 将 密切 跟踪 掌握 太空 态势 应对 太空 安全 威胁 与 挑战 保卫 太空 资产 安全 服务 国家 经济 建设 和 社会 发展 维护 太空 安全 因为 价格 比较 高   建议 立足 短线 抢反弹 不要 期望 太高
2	浙江 东方   的 题材 你 应该 也 知道 星期五 一举 创新 高 是 个 好事 如果 真能 突破 这个 箱体 就 会 再次 腾飞 缩量 能涨 说明 盘子 轻 呀 另外 他 才 个 亿 的 盘子 好 操作 我 觉得 你 也 是 比较 谨慎 的 人 所以 如果 短期 行情 不 对 你 应该 也 会 应对 我 个人 担心 明天 大盘 开盘 会 跌 如果 早盘 高开 一点 而 大盘 不好 你 也 可以 考虑 做个 波段
1	巨化 股份 有 小道消息 说 巨化 与 江山 化工 重组 提 上 日程 不 知道 是不是 真的 先 持股 观察 吧
1	煤炭行业 风光不在 有目共睹 目前 就 都 等 国企改革 兖州煤业 还 另谋出路 计划 收购 兖矿 集团 持股 的 上海 中期 期货 公司 的 股权 除此外 兖煤 股份 在   年 年底 前 还 收购 了 齐鲁 银行   亿股 的 股份 算是 比较 努力 的 了 背后 集团 也 给 于 支持 不过 炒股 也 不能 就 吊死 在 一棵树 上 除非 这颗 树 已经 很神 分 一部分 仓位 跟 热点 高 抛 低 吸会 更好 些
1	海航 B 市盈率 是 呀 两个 市场 市盈率 有 差别 是 正常 的 包括 一些 在 香港 上市 的 股票价格 是 有 差价 的
1	昌九 生化 这个 奇葩 走势 尚好 不过 你 如果 设个止 盈价 更加 安全 漳泽 电力 持股 中 金 黄金 持股 注意 下 星期三 新股申购 对 大盘 的 冲击
2	阳光 照明 目前 走势 良好 有望 填权 照明灯 具 LED 是 个 基础 的 低值易耗品 前 两年 国家 就 有 政策 扶持 节能灯 的 研发 推广 属于 稳健 的 行业 目前 价位 也 不 高 可以 持股 元 是 阻力位 目标 可以 期望
2	酒钢 宏兴 走势 很 好 持股
